report_id,raw_text,hazard_type,severity,agri_impact,location_text,district,state,urgency_score,source_type,timestamp
526,"Overflowing strema eroded the road soil edge near Katihar, dirt giving way",blockage,high,delayed_transport,Katihar,Rampur,Uttar Pradesh,4,civic_app,2024-08-16
527,Small water bridge near water Mango orchard rd showing water cracks; urgent safety risk,pothole,high,delayed_transport,Mango orchard rd,Nadia,West Bengal,4,twitter,2024-08-07
528,Landslide wet has cut off mountain trail to orchards near Nawada,landslide,critical,crop_loss_risk,Nawada,Gonda,Uttar Pradesh,5,civic_app,2024-08-05
529,slippery The road near Erode mud is full of deep water potholes. Tractors slippery are breaking down daily,pothole,high,delayed_transport,Erode,Sehore,Madhya Pradesh,4,civic_app,2024-08-03
530,Bridge approaching Erode cracekd badly; trucks loaded with produce are forced to pause,bridge_damage,high,delayed_transport,Erode,Shimla,Himachal Pradesh,4,news,2024-08-02
531,soil Debris from fallen branches and rocks blocking Harvest lane route soil after storm,blockage,medium,delayed_transport,Harvest lane,Gonda,Uttar Pradesh,3,twitter,2024-08-24
532,"Mudslide from heavy downporu buried path to Sunderpur, everything wet is overflow soaked",landslide,medium,crop_loss_risk,Sunderpur,Sehore,Madhya Pradesh,3,news,2024-08-14
533,Tree debris blocking frm road soil near Nagpur. Vehilces soil stalled,blockage,medium,delayed_transport,Nagpur,Rampur,Uttar Pradesh,3,news,2024-08-08
534,Small bridge near Kaithar showing cracks; fallen urgent asfety fallen risk,bridge_damage,high,delayed_transport,Katihar,Rampur,Uttar Pradesh,4,twitter,2024-08-12
535,"Mudslide from heavy dowpnour buried the path to overflow Nagpur, everything is soaked",landslide,medium,crop_loss_risk,Nagpur,Sehore,Madhya Pradesh,3,news,2024-08-13
536,"Mudslide from heavy overflow downpour buried the overflow path to overflow Nagpur, overflow everything is soaked",landslide,medium,crop_loss_risk,Nagpur,Sitapur,Uttar Pradesh,3,twitter,2024-08-24
537,"Fallen tree blockign access to slide Sunderpur, livestock movement paused",blockage,high,livestock_risk,Sunderpur,Hisar,Haryana,4,civic_app,2024-08-06
538,"Road near Cotton service lane has huge holes filled with water after rain, vehicles slipping badly",bridge_damage,high,delayed_transport,Cotton service lane,Hisar,Haryana,4,twitter,2024-08-23
539,Landslide debris covering dirt road near Erode...,landslide,high,delayed_transport,Erode,Sitapur,Uttar Pradesh,4,civic_app,2024-08-12
540,Debris from fallen cracks branches and rocks blocking Meerut route sink after storm,flooding,medium,delayed_transport,Meerut,Rampur,Uttar Pradesh,3,civic_app,2024-08-04
541,brdg approaching Kumargram cracked badly; trucks loaded with afllen produce are forced to pause,bridge_damage,high,delayed_transport,Kumargram,Gonda,Uttar Pradesh,4,civic_app,2024-08-10
542,Big potholes near Nagpur slowing grain transport...,pothole,medium,delayed_transport,Nagpur,Sitapur,Uttar Pradesh,3,twitter,2024-08-20
543,Bridge approaching Katihar cracked badly; trucks fallen loaded fallen with produce are debris forced to pause,bridge_damage,high,delayed_transport,Katihar,Sehore,Madhya Pradesh,4,twitter,2024-08-05
544,"cracks Overflowing holes stream eroded road edge naer Barmer, dirt holes giving way",flooding,high,delayed_transport,Barmer,Shimla,Himachal Pradesh,4,twitter,2024-08-04
545,"Road water near Cotton service lane has huge holes filled with water atfer rain, vehicles slipping badly...",pothole,high,delayed_transport,Cotton service lane,Raichur,Karnataka,4,news,2024-08-13
546,slide has cut off overflow mountain trail to orchards overfolw near Theni,landslide,critical,crop_loss_risk,Theni,Nadia,West Bengal,5,news,2024-08-16
547,Bridge approaching Nawada crcaked badly; trucks loaded with produce are forced to pause,bridge_damage,high,delayed_transport,Nawada,Nadia,West Bengal,4,twitter,2024-08-10
548,Small bridge near Harvest Harvest afllen lane showing cracks; urgent safety risk...,bridge_damage,high,delayed_transport,Harvest lane,Sehore,Madhya Pradesh,4,civic_app,2024-08-06
549,"Cracked surface slippery on bridge to water Mango slippery orchard rd with water sepeing through, looks unstable",pothole,high,delayed_transport,Mango orchard rd,Sehore,Madhya Pradesh,4,news,2024-08-21
550,"Cracked surface on bridge to fallen Nawada with water seeping through, looks unstable",bridge_damage,high,delayed_transport,Nawada,Nadia,West Bengal,4,news,2024-08-06
551,"Fallen tree blocking access to Mango orchard rd, osil livestock slide movement paused",blockage,high,livestock_risk,Mango orchard rd,Shimla,Himachal Pradesh,4,twitter,2024-08-09
552,"Crcaked surface on brideg debris to Mango orchard rd with water seeping debris through, looks unstable",bridge_damage,high,delayed_transport,Mango orchard rd,Raichur,Karnataka,4,news,2024-08-03
553,"Road slippery near aHrvest lane has huge holes filled slippery with silppery water after rain, slpipery vehicles slippery slipping badly",pothole,high,delayed_transport,Harvest lane,Shimla,Himachal Pradesh,4,news,2024-08-03
554,Tree debris blocking farm road near Akola. Vehicles stalled,blockage,medium,delayed_transport,Akola,Shimla,Himachal Pradesh,3,news,2024-08-04
555,Heavy rain washed out rurla orad near cracks Nawada; carts stuck since dawn,flooding,high,delayed_transport,Nawada,Nadia,West Bengal,4,news,2024-08-02
556,"Water holse logging on cracks farm service road sink to Latur, tarctors cannot reach sink fields",flooding,medium,delayed_transport,Latur,Hisar,Haryana,3,news,2024-08-25
557,"Water logging on holes farm holes service raod holes to Latur, tractors cannot reach fields",flooding,medium,delayed_transport,Latur,Raichur,Karnataka,3,twitter,2024-08-09
558,Heavy holes rain wahsed out rural road near crakcs Purulia; carts stuck since dawn,flooding,high,delayed_transport,Purulia,Hisar,Haryana,4,civic_app,2024-08-21
559,Heavy rian washed holes out rrual road near Sunderpur; carts stcuk since dawn,flooding,high,delayed_transport,Sunderpur,Gonda,Uttar Pradesh,4,news,2024-08-01
560,Brigde debris approaching Theni fallen crakced badly; trucks loaded with fallen produce are forced to fallen pause,bridge_damage,high,delayed_transport,Theni,Mandya,Karnataka,4,news,2024-08-16
561,Bridge approaching Erode cracked badly; trucks water loaded with produce water are ofrced to pause,pothole,high,delayed_transport,Erode,Sitapur,Uttar Pradesh,4,news,2024-08-06
562,Big potholes near water Meerut slowing mud grain xport,pothole,medium,delayed_transport,Meerut,Hisar,Haryana,3,news,2024-08-18
563,Landslide debris covering dirt orad near Mango orchard rd,landslide,high,delayed_transport,Mango orchard rd,Sitapur,Uttar Pradesh,4,civic_app,2024-08-18
564,Heavy rain washed holes out holes rural road near Meerut; carts stuck since dawn,flooding,high,delayed_transport,Meerut,Sitapur,Uttar Pradesh,4,twitter,2024-08-03
565,Bridge approaching Purulia crkd badly; trucks debrsi loaded fallen fallen with produce are forced to pause,bridge_damage,high,delayed_transport,Purulia,Gonda,Uttar Pradesh,4,civic_app,2024-08-25
566,Landslide debris covering dirt roda near Akola,landslide,high,delayed_transport,Akola,Gonda,Uttar Pradesh,4,twitter,2024-08-14
567,Heavy rian washed out cracks rural road near Mango orchard rd; carts stuck since dawn,flooding,high,delayed_transport,Mango orchard rd,Sitapur,Uttar Pradesh,4,civic_app,2024-08-05
568,Landslide has overflow cut off mountain trail to orchards near wet Mango wet orchard rd,landslide,critical,crop_loss_risk,Mango orchard rd,Hisar,Haryana,5,news,2024-08-04
569,"Fallen tree blocking access slide to soil Latur, soil livestock movement paused",blockage,high,livestock_risk,Latur,Mandya,Karnataka,4,twitter,2024-08-21
570,"sink Overflowing stream eroded the road edeg near Nagpur, dirt giving way",flooding,high,delayed_transport,Nagpur,Sehore,Madhya Pradesh,4,news,2024-08-16
571,Debris from fallen branches and rocks blocking blocking Erode slide route after storm,blockage,medium,delayed_transport,Erode,Nadia,West Bengal,3,news,2024-08-20
572,Landslide has cut off overflow mountain trail to orchards near Barmer,landslide,critical,crop_loss_risk,Barmer,Gonda,Uttar Pradesh,5,news,2024-08-06
573,"Water logging on farm service slide road to Nagpur, soil tractors cannot lside reach fields",blockage,medium,delayed_transport,Nagpur,Rampur,Uttar Pradesh,3,news,2024-08-10
574,rTee sink dberis blocking farm road near cracks aKtihar. Vehicles isnk stalled,flooding,medium,delayed_transport,Katihar,Nadia,West Bengal,3,twitter,2024-08-08
575,Heavy rain washed out rural sink road near Cototn service lane; carts stuck since dawn,flooding,high,delayed_transport,Cotton service lane,Gonda,Uttar Pradesh,4,news,2024-08-17
576,"Mudslide from heavy downpour buried overflow the path to Sunderpur, everything is overflwo soaked...",landslide,medium,crop_loss_risk,Sunderpur,Gonda,Uttar Pradesh,3,civic_app,2024-08-12
577,"Cracked fallen surface on bridge to fallen Kumargram with water seeping through, fallen looks unstable",bridge_damage,high,delayed_transport,Kumargram,Gonda,Uttar Pradesh,4,civic_app,2024-08-04
578,Debris soil from fallen branches and rocks lbocking Nawada route after storm,blockage,medium,delayed_transport,Nawada,Nadia,West Bengal,3,twitter,2024-08-04
579,"Water logging on farm service road to Mango orchard rd, tractors cannot cracks reach fields",flooding,medium,delayed_transport,Mango orchard rd,Sitapur,Uttar Pradesh,3,news,2024-08-16
580,"Water logging on holes frm service road to sink Cotton service lane, tractors cannot reach fields",flooding,medium,delayed_transport,Cotton service lane,Sitapur,Uttar Pradesh,3,civic_app,2024-08-02
581,Tree debris blocking farm road slide near Latur. Vehicles stalled stalled,blockage,medium,delayed_transport,Latur,Gonda,Uttar Pradesh,3,news,2024-08-21
582,"Overflowing tsream eroded the road edge near Nawada, drit giving sink way!!",flooding,high,delayed_transport,Nawada,Raichur,Karnataka,4,civic_app,2024-08-20
583,"Cracked fallen surface on bridge to Erode with water seeping through, fallen looks unstable",bridge_damage,high,delayed_transport,Erode,Gonda,Uttar Pradesh,4,twitter,2024-08-06
584,"oRad near Erode has hueg holes filled wtaer with mud water after rani, vehicles slipping badly",pothole,high,delayed_transport,Erode,Gonda,Uttar Pradesh,4,twitter,2024-08-03
585,Small debris bridge near Barmer showing cracks; urgent safety risk!!,bridge_damage,high,delayed_transport,Barmer,Hisar,Haryana,4,twitter,2024-08-19
586,The mud road near Akola is flul of deep potholes. slippery Tractors are breaking down daily,pothole,high,delayed_transport,Akola,Mandya,Karnataka,4,civic_app,2024-08-19
587,"Water lgoging on sink farm service road to Sundrepur, tractors cannot reach fields",flooding,medium,delayed_transport,Sunderpur,Gonda,Uttar Pradesh,3,twitter,2024-08-07
588,debris Bridge approaching Sunderpur cracked badly; trucks debris loaded with produce are forcde fallen to pause,bridge_damage,high,delayed_transport,Sunderpur,Rampur,Uttar Pradesh,4,news,2024-08-25
589,wet Landslide has cut off mountain trail to overflow orchards near Latur,landslide,critical,crop_loss_risk,Latur,Rampur,Uttar Pradesh,5,news,2024-08-03
590,"Mudslide from haevy downpour buried the path to Pruulia, everything overfolw is soaked...",landslide,medium,crop_loss_risk,Purulia,Sitapur,Uttar Pradesh,3,twitter,2024-08-24
591,"debris Cracked surface fallen on bridge to Erode with water fallen seeping through, looks debris unstable",bridge_damage,high,delayed_transport,Erode,Sitapur,Uttar Pradesh,4,civic_app,2024-08-14
592,"Water logging on farm service road sikn to Latur, tractors cannot reach fields",flooding,medium,delayed_transport,Latur,Shimla,Himachal Pradesh,3,news,2024-08-24
593,"Water logging on frm service road to Latur, tractors cannot reach fields",flooding,medium,delayed_transport,Latur,Mandya,Karnataka,3,news,2024-08-06
594,Debris from fallen branches and rocks blocking Akola wet route after voerflow storm sotrm,landslide,medium,delayed_transport,Akola,Gonda,Uttar Pradesh,3,news,2024-08-13
595,slide has wet cut off mountain trail to orchards wet near Nawada,landslide,critical,crop_loss_risk,Nawada,Sitapur,Uttar Pradesh,5,news,2024-08-10
596,Bridge approaching debris Purulia cracked badly; trucks loaded with rpoduce are forced to pause,bridge_damage,high,delayed_transport,Purulia,Sitapur,Uttar Pradesh,4,twitter,2024-08-10
597,"Fallen slide tree blocking access to Purulia, livestock movemnet paused",blockage,high,livestock_risk,Purulia,Gonda,Uttar Pradesh,4,civic_app,2024-08-09
598,holes Heavy rain washed out rural road near sink Katihar; carts stuck since cracks dawn,flooding,high,delayed_transport,Katihar,Hisar,Haryana,4,civic_app,2024-08-12
599,"Overflowing holes stream eroded the road edge near Nawada, drit giving way",flooding,high,delayed_transport,Nawada,Nadia,West Bengal,4,twitter,2024-08-12
600,Big potholes near Cotton service lane slowing grain transport,flooding,medium,delayed_transport,Cotton service lane,Mandya,Karnataka,3,civic_app,2024-08-01
601,"Cracked surface on brdige to Theni with water seeping through, looks unstable",bridge_damage,high,delayed_transport,Theni,Gonda,Uttar Pradesh,4,civic_app,2024-08-14
602,"Cracked surface fallen on bridge to Akola with water seeping through, looks unstable",bridge_damage,high,delayed_transport,Akola,Sitapur,Uttar Pradesh,4,news,2024-08-24
603,"Overflowing stream eroded the road sink edge near Mango orhcard rd, dirt giivng way",flooding,high,delayed_transport,Mango orchard rd,Hisar,Haryana,4,news,2024-08-08
604,"Fallen tree blocking access to Mango orchard soil rd, livestock movement paused",blockage,high,livestock_risk,Mango orchard rd,Sehore,Madhya Pradesh,4,twitter,2024-08-21
605,"Fallen overflow rtee blocking access to Latur, livestock overflow movement paused",landslide,high,livestock_risk,Latur,Shimla,Himachal Pradesh,4,twitter,2024-08-22
606,Debris from afllen branches and rocks blocking osil Sunderpur route after slide storm,blockage,medium,delayed_transport,Sunderpur,Gonda,Uttar Pradesh,3,news,2024-08-21
607,"Road nera Erode water has slippery huge holes filled with waetr after rain, vehicles water slipping badly",pothole,high,delayed_transport,Erode,Nadia,West Bengal,4,news,2024-08-17
608,"Cracked surface on debris bridge to Latur with water seeping fallen through, looks untsable",bridge_damage,high,delayed_transport,Latur,Sehore,Madhya Pradesh,4,news,2024-08-22
609,"Overflowing stream eroded the road edge holes near Erode, holes dirt giving way",flooding,high,delayed_transport,Erode,Rampur,Uttar Pradesh,4,civic_app,2024-08-17
610,Small bridge near Akola showing cracks; afllen urgent saftey risk,bridge_damage,high,delayed_transport,Akola,Gonda,Uttar Pradesh,4,civic_app,2024-08-03
611,"Cracked surface on bridge debris to Nagpur with water seeping through, looks faleln unstable",bridge_damage,high,delayed_transport,Nagpur,Raichur,Karnataka,4,twitter,2024-08-20
612,Landslide has cut off mountain trail to orchards near overflow Theni,landslide,critical,crop_loss_risk,Theni,Mandya,Karnataka,5,twitter,2024-08-10
613,soil Tree debris blocking farm road near Cotton soil service lane. Vheicles stalled,blockage,medium,delayed_transport,Cotton service lane,Nadia,West Bengal,3,twitter,2024-08-10
614,"Mudslide from heavy downpour buried the wet path to Erode, everything overflow is soaked",landslide,medium,crop_loss_risk,Erode,Nadia,West Bengal,3,news,2024-08-02
615,Landslide wet debris covreing overflow drit orad near Harvest lane,landslide,high,delayed_transport,Harvest lane,Sitapur,Uttar Pradesh,4,civic_app,2024-08-09
616,The road naer Cotton water service lane is full of deep potholes. Tractors are breaking odwn daily,pothole,high,delayed_transport,Cotton service lane,Raichur,Karnataka,4,twitter,2024-08-17
617,"Overflowing stream eroded the rd edge cracks near sink Theni, dirt giving way",flooding,high,delayed_transport,Theni,Hisar,Haryana,4,twitter,2024-08-06
618,"Road near Latur has huge mud holes fileld with water after rain, vehicles slipping badly",pothole,high,delayed_transport,Latur,Sitapur,Uttar Pradesh,4,twitter,2024-08-14
619,Bridge approahcing Purulia cracked fallen badly; fallen trucks fallen loaded with produce are froced to pause,bridge_damage,high,delayed_transport,Purulia,Shimla,Himachal Pradesh,4,civic_app,2024-08-08
620,"mud Road near Sunderpur has huge holes filled with water slippery after rain, vehicles slippery slipping badly!!",pothole,high,delayed_transport,Sunderpur,Rampur,Uttar Pradesh,4,civic_app,2024-08-04
621,"Mudslide from heavy downpour buried path to hTeni, everything wet is soaked!!",landslide,medium,crop_loss_risk,Theni,Mandya,Karnataka,3,twitter,2024-08-12
622,"fallen Cracked surface on debirs bridge to Latur fallen with water seeping fallen throuhg, looks unstable",bridge_damage,high,delayed_transport,Latur,Shimla,Himachal Pradesh,4,civic_app,2024-08-21
623,Landslide debris covering dirt road nera overflow Theni,landslide,high,delayed_transport,Theni,Mandya,Karnataka,4,civic_app,2024-08-16
624,Debris soil from fallen branchse and rocks blocking Barmer route after storm,blockage,medium,delayed_transport,Barmer,Sitapur,Uttar Pradesh,3,civic_app,2024-08-06
625,Landslide has cut off mountain trail overflow to orchards overflow near Eroed,landslide,critical,crop_loss_risk,Erode,Gonda,Uttar Pradesh,5,twitter,2024-08-11
626,Debris from fallen branches and rocks blocking Nagpur soil route fater storm,blockage,medium,delayed_transport,Nagpur,Shimla,Himachal Pradesh,3,news,2024-08-01
627,"slide Overflowing stream eroded the road edge slide near soil Cotton service lane, dirt slide giving way",blockage,high,delayed_transport,Cotton service lane,Gonda,Uttar Pradesh,4,news,2024-08-14
628,"Mudsilde from heavy downpuor buried the path to Latur, everything is soaked",landslide,medium,crop_loss_risk,Latur,Nadia,West Bengal,3,twitter,2024-08-05
629,Brigde approaching debris Akola crkd badly; trucks loaded with produce are forced forced to pause,bridge_damage,high,delayed_transport,Akola,Raichur,Karnataka,4,civic_app,2024-08-16
630,Heavy rain holes washed out rural road nera Harvest lane; sink carts sink stuck sink since dawn,flooding,high,delayed_transport,Harvest lane,Sehore,Madhya Pradesh,4,news,2024-08-05
631,Tree cracks debris blocking cracks farm road near Nawada. Vehicles stalled...,flooding,medium,delayed_transport,Nawada,Sitapur,Uttar Pradesh,3,news,2024-08-11
632,"Fallen tree soil blocking access to Cotton srevice lane, livestock movement paused",blockage,high,livestock_risk,Cotton service lane,Mandya,Karnataka,4,news,2024-08-07
633,The road near Mango orchard rd is slippery full of deep potholes. Tractors are mud beraking down mud daily,pothole,high,delayed_transport,Mango orchard rd,Nadia,West Bengal,4,twitter,2024-08-19
634,"Water logging on farm service holes road sink to Barmer, tractors cannot reach cracks fields",flooding,medium,delayed_transport,Barmer,Raichur,Karnataka,3,twitter,2024-08-22
635,Landslide has cut off mountain trail to wet orchards near Latur,landslide,critical,crop_loss_risk,Latur,Sehore,Madhya Pradesh,5,news,2024-08-14
636,Debris from fallen branches and rocks blocking Barmer route after storm!!,blockage,medium,delayed_transport,Barmer,Nadia,West Bengal,3,news,2024-08-05
637,Tree debris blocking farm road nera Erode. Erode. Vehicles stalled,blockage,medium,delayed_transport,Erode,Gonda,Uttar Pradesh,3,news,2024-08-14
638,Small bridge near Kumargram showing fallen cracks; urgent safety debris risk!!,bridge_damage,high,delayed_transport,Kumargram,Shimla,Himachal Pradesh,4,twitter,2024-08-01
639,"Road near Baremr has huge holes filled with sink wtaer sink after rain, vehicles slipping badly",flooding,high,delayed_transport,Barmer,Mandya,Karnataka,4,civic_app,2024-08-22
640,"Overfloiwng stream sink eroded the road edge near Harvest lane, dirt giving way",flooding,high,delayed_transport,Harvest lane,Mandya,Karnataka,4,civic_app,2024-08-03
641,"Fallen tree slide blocking access to soil Barmer, livestock movement paused",blockage,high,livestock_risk,Barmer,Raichur,Karnataka,4,twitter,2024-08-24
642,The road water near Meerut is full of deep potholes. Tractors are breaking down daily,pothole,high,delayed_transport,Meerut,Gonda,Uttar Pradesh,4,civic_app,2024-08-22
643,Bridge approaching Katihar cracked debris badly; trucks loaded with produce are forced to pause,bridge_damage,high,delayed_transport,Katihar,Gonda,Uttar Pradesh,4,civic_app,2024-08-19
644,"Water logging on farm service road to Theni, tracotrs cannot sink reach sink fields",flooding,medium,delayed_transport,Theni,Nadia,West Bengal,3,civic_app,2024-08-05
645,"Fallen tree blocking soil access to Nawada, livestock mvoement slide paused",blockage,high,livestock_risk,Nawada,Nadia,West Bengal,4,twitter,2024-08-05
646,"Cracked surface on bridge dberis to Harvest lane with water seeping through, fallen looks unstable",bridge_damage,high,delayed_transport,Harvest lane,Rampur,Uttar Pradesh,4,twitter,2024-08-16
647,"Cracked sruface on bridge to Erode iwth water seeping throuhg, looks unstable",bridge_damage,high,delayed_transport,Erode,Mandya,Karnataka,4,news,2024-08-22
648,overflow Landslide has cut off mountain wet trail to orchards near Mango orchard rd,landslide,critical,crop_loss_risk,Mango orchard rd,Sehore,Madhya Pradesh,5,twitter,2024-08-23
649,"slide Fallen tree soil blocking access to Cotton service lane, livestock movement soil paused",blockage,high,livestock_risk,Cotton service lane,Shimla,Himachal Pradesh,4,civic_app,2024-08-03
650,"Water logigng cracks on snik farm service raod to Nagpur, tractors holes cannot reach holes fileds",flooding,medium,delayed_transport,Nagpur,Rampur,Uttar Pradesh,3,twitter,2024-08-06
651,"water Road slippery near Erode has huge water holes filled with water water after rain, vehicles slipping badly",pothole,high,delayed_transport,Erode,Hisar,Haryana,4,news,2024-08-08
652,Big potholes near Cotton service lane slowing grani transport,pothole,medium,delayed_transport,Cotton service lane,Gonda,Uttar Pradesh,3,twitter,2024-08-21
653,"slide Fallen tree blocking access to Sunderpur, livestock movement paused",blockage,high,livestock_risk,Sunderpur,Mandya,Karnataka,4,civic_app,2024-08-08
654,Bridge approaching Nagpur cracked badly; trucks fallen loaded with produce are forced to pause,bridge_damage,high,delayed_transport,Nagpur,Raichur,Karnataka,4,civic_app,2024-08-03
655,Big pothl slippery enar Latur slowing water grain water trnasport,pothole,medium,delayed_transport,Latur,Shimla,Himachal Pradesh,3,twitter,2024-08-04
656,Bridge approaching Latur cracked badly; trucks loaded wtih produce are forced to pause,bridge_damage,high,delayed_transport,Latur,Nadia,West Bengal,4,news,2024-08-23
657,Landslide has cut off mountani taril to slide orchards slide near Meerut,blockage,critical,crop_loss_risk,Meerut,Gonda,Uttar Pradesh,5,news,2024-08-18
658,"water Cracked surface on bridge to mud Latur with mud mud water mud seeping thorugh, looks unstable",pothole,high,delayed_transport,Latur,Nadia,West Bengal,4,civic_app,2024-08-11
659,Landsilde has cut off mountain trail to orchards near Theni,landslide,critical,crop_loss_risk,Theni,Nadia,West Bengal,5,twitter,2024-08-05
660,overflow Landslide has wet cut off mountain wet trail to overflow orchards near Mango orchard rd,landslide,critical,crop_loss_risk,Mango orchard rd,Gonda,Uttar Pradesh,5,news,2024-08-07
661,"Water loggign on farm service road to Sunderpur, tractors cannot reach cracks fields!!",flooding,medium,delayed_transport,Sunderpur,Mandya,Karnataka,3,twitter,2024-08-19
662,"Road near Akloa has huge holes water filled with water after rain, slippery vehicles slipping badyl",pothole,high,delayed_transport,Akola,Shimla,Himachal Pradesh,4,civic_app,2024-08-09
663,"Cracked fallen surface on bridge fallne to Cotton service debris lane with water seeping throug,h looks unstable",bridge_damage,high,delayed_transport,Cotton service lane,Sitapur,Uttar Pradesh,4,news,2024-08-05
664,Bridge fallen approaching Cotton service lane cracked badly; trucks loaded with produce debris are forced afllen to fallen pause,bridge_damage,high,delayed_transport,Cotton service lane,Sehore,Madhya Pradesh,4,news,2024-08-16
665,"Overflowing stream eroded the sink road edge near Thnei, dirt giving way",flooding,high,delayed_transport,Theni,Hisar,Haryana,4,civic_app,2024-08-21
666,The roda near waetr Akola is full of deep potholes. Tractors are mud breaking down daily,pothole,high,delayed_transport,Akola,Nadia,West Bengal,4,twitter,2024-08-18
667,wet Landslide has cut overflow off mountain trail overflow to orchards near Katihar,landslide,critical,crop_loss_risk,Katihar,Rampur,Uttar Pradesh,5,twitter,2024-08-20
668,"Cracked surface on brdg to Kumargram with water seeping fallen through, looks unstable",bridge_damage,high,delayed_transport,Kumargram,Nadia,West Bengal,4,civic_app,2024-08-07
669,Small bridge nera Harvest debris lane showing cracks; urgent asfety risk,bridge_damage,high,delayed_transport,Harvest lane,Hisar,Haryana,4,news,2024-08-14
670,Heavy rain washed out sink rural road near Nawada; carts stcuk since dawn,flooding,high,delayed_transport,Nawada,Rampur,Uttar Pradesh,4,twitter,2024-08-24
671,Haevy rain washed cracks out urral road near Meerut; carts cracks stuck since dawn,flooding,high,delayed_transport,Meerut,Nadia,West Bengal,4,news,2024-08-21
672,Big potholes mud enar Purulia water slowign grain transport,pothole,medium,delayed_transport,Purulia,Shimla,Himachal Pradesh,3,civic_app,2024-08-19
673,"Overflowing cracks stream eroded the road edge near Akola, holes dirt giving way",flooding,high,delayed_transport,Akola,Rampur,Uttar Pradesh,4,civic_app,2024-08-14
674,Big potholes near Nagpur slowing grain transport,pothole,medium,delayed_transport,Nagpur,Rampur,Uttar Pradesh,3,news,2024-08-17
675,Small bridge near Theni showing fallen cracks; urgent debris safety risk,bridge_damage,high,delayed_transport,Theni,Nadia,West Bengal,4,civic_app,2024-08-11
676,"Mudslide from heavy overflow donwpour buried the path to Sunderpur, everything is soaked",landslide,medium,crop_loss_risk,Sunderpur,Gonda,Uttar Pradesh,3,civic_app,2024-08-20
677,"Fallen tere blocking access to Erode, livestock movement paused",blockage,high,livestock_risk,Erode,Sitapur,Uttar Pradesh,4,civic_app,2024-08-14
678,Tree debris cracks blocking farm road nera Sunderpur. Vehicles stalled,flooding,medium,delayed_transport,Sunderpur,Sitapur,Uttar Pradesh,3,civic_app,2024-08-03
679,"Mudslide from ehavy donwpour buried the slide path to Purulia, everything soil is slide soaked",blockage,medium,crop_loss_risk,Purulia,Mandya,Karnataka,3,civic_app,2024-08-02
680,aLndslide slide has cut off soil mountain trail to orchards soil near Nagpur...,blockage,critical,crop_loss_risk,Nagpur,Sitapur,Uttar Pradesh,5,civic_app,2024-08-04
681,Big potholes near Mango slippery orchard rd slowing grain transoprt,pothole,medium,delayed_transport,Mango orchard rd,Sehore,Madhya Pradesh,3,civic_app,2024-08-07
682,"Water logging on farm holes sevrice road to Purulia, tractors cannot reach fields!!",flooding,medium,delayed_transport,Purulia,Nadia,West Bengal,3,civic_app,2024-08-11
683,Tree debris blocking famr road slide near Erode. Vehicles stalled,blockage,medium,delayed_transport,Erode,Gonda,Uttar Pradesh,3,civic_app,2024-08-15
684,"rCacked surface on brdg to Harvest lane fallen with debris watre seeping through, looks unstable",bridge_damage,high,delayed_transport,Harvest lane,Raichur,Karnataka,4,civic_app,2024-08-14
685,"Overflowing stream eroded the road edge sink near Latur, dirt dirt giving way",flooding,high,delayed_transport,Latur,Gonda,Uttar Pradesh,4,news,2024-08-08
686,Landslide edbris covreing dirt road near kAola,landslide,high,delayed_transport,Akola,Hisar,Haryana,4,civic_app,2024-08-23
687,Tree debris blocking frm road near Katihar. Vehicles stalled,blockage,medium,delayed_transport,Katihar,Nadia,West Bengal,3,civic_app,2024-08-08
688,"afllen Cracked surface on brigde to Erode fallen with awter seeping through, looks unstable",bridge_damage,high,delayed_transport,Erode,Hisar,Haryana,4,news,2024-08-21
689,rTee Tree debris blocking farm road near Akola. Vehicles stalled,blockage,medium,delayed_transport,Akola,Hisar,Haryana,3,twitter,2024-08-17
690,"Road near Purulia has huge holes filled with water after rain, vehicles mud slipping baldy",pothole,high,delayed_transport,Purulia,Shimla,Himachal Pradesh,4,twitter,2024-08-02
691,"Water logging sink on frm service road to Katihar, sink tractors cannot holes reach holes fields",flooding,medium,delayed_transport,Katihar,Sehore,Madhya Pradesh,3,civic_app,2024-08-22
692,"Water logging on farm service road to Sunderpur, tractors cannot reach fields",flooding,medium,delayed_transport,Sunderpur,Sitapur,Uttar Pradesh,3,civic_app,2024-08-04
693,Bridge approaching Kumargram cracked badly; trucks loaded with produce are forced to pause,bridge_damage,high,delayed_transport,Kumargram,Shimla,Himachal Pradesh,4,civic_app,2024-08-15
694,Heavy rain sink washed out isnk rural rd near Katiahr; carts stuck since dawn!!,flooding,high,delayed_transport,Katihar,Sitapur,Uttar Pradesh,4,civic_app,2024-08-21
695,Landslide dberis covering dirt overflow road near Kumargram,landslide,high,delayed_transport,Kumargram,Rampur,Uttar Pradesh,4,twitter,2024-08-16
696,"Cracked surface on bridge to Akola with with water seeping through, looks unstable",bridge_damage,high,delayed_transport,Akola,Nadia,West Bengal,4,civic_app,2024-08-07
697,"Road near Akola has huge holes filled with water after rain, rain, vehicles slipping badly",pothole,high,delayed_transport,Akola,Nadia,West Bengal,4,civic_app,2024-08-23
698,"Water logging on soil frm service road to Harvest lane, soil tracotrs cannot raech fields",blockage,medium,delayed_transport,Harvest lane,Sehore,Madhya Pradesh,3,twitter,2024-08-22
